id,StartUp,Country,Year,ESG,E,S,G,Raised,distr_tk,Rating, platform ETHEREUM , kyc , whitelist , mvp , teamsize , duracao , retrictions USD , FIAT , EPI , GOVEF , POLEST , REGQ , EDBUS , PUBEXP , TERT , TEACHT , DOCT , RDEXP , HTECEXP , QINSTIT , SJOUR , DCRED , STOCMARK , DMED , DMEDIA , GDPC , CREDINAD , CONCTBANK , EASYL , VC , TAXPROFIT , TAX_REVEN , FISCALFRD , FINACIFRD , FOREIGINVEST , FOREIGDP , INTERPAY , percmath , GINI , MAKTEFF , PERCTECH , DEVCOUNT 
18739,CustomCoin Platform,Switzerland,2018,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
22626,Auxledger,Estonia,2018,0.002,0,0,0.002,2140000,0.1,3.5,0,0,0,1,22,120,0,1,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
2499,trade.io,Switzerland,2018,0.008,0,0.004,0.004,31169749,0.55,3.8,0,0,0,0,36,28,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
8744,Medcash,"Hong Kong SAR, China",2018,0.006,0,0.004,0.002,0,0.55,2.8,0,0,0,0,9,60,1,1,18.65,1.9,0,2.22614,85,3.326519966,76.92223358,6500,0,0.8634,64.65259172,5.01149416,0,219.9321686,1055.932,1,1,48542.68187,0.546971,57.3908,5.077777863,4.342450619,17.5,0,100,90,97036255479,26.82845724,0.05,0,0,5.705542134,0,1
794,Robot Vera,Russian Federation,2017,0.006,0,0.006,0,271285,0,0,0,0,0,0,0,0,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
1898,eSports.com,Malta,2018,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,70.7,-0.6,89,1.336544,65.4975,4.651629925,59.25175858,1734.997,0.491809994,0.57246,33.07080718,4.11644125,422.02,74.62765865,33.99891,1,1,30672.29224,3.35529,93.58219,4.354804993,2.976015091,32.3,33.53624787,90,60,4474673097,30.10265385,4.469451972,3.62445,28.7,4.734165457,7.92576,1
6304,Red Lanterns,Estonia,2018,0.009,0,0.009,0,0,0.8,3,0,0,0,1,12,45,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
8609,Leap With Alice,Switzerland,2018,0.008,0,0.006,0.002,0,0,0,0,0,0,1,0,0,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
13131,Cubomania,Ukraine,2018,0.002,0,0.002,0,796282,0.51,4,1,1,0,1,11,140,0,0,49.5,-0.413667,45.4,-0.3001162,68.1,5.319479942,82.67118073,156337,0,0.47109,5.424672011,3.922769785,10379.89,34.51185865,3.373092,0,0,3096.561697,52.8476,44.84488,3.381396055,2.685954809,11,16.35944657,75.9,30,4576000000,3.495748689,9.777390677,3.8095,26.1,3.980667641,4.65778,0
21496,Global Tech,Australia,2018,0.008,0,0.004,0.004,0,0,2,1,1,1,0,7,89,0,1,74.9,-0.5,89.3,1.902706,80.8,5.107890129,107.8080521,50613,1.136630058,1.87466,18.17692094,5.67698979,53610.22,139.9593388,88.13015,1,1,57180.7794,0.901855,89.30564,5.009389877,3.551865101,26,65.17179672,84.3,90,61526702742,4.293915221,3.677487188,4.99704,34.3,4.824902458,4.55892,1
6267,Energy Premier,Switzerland,2018,0.008,0.004,0,0.004,0,0.6,3.4,1,1,1,1,15,40,1,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
6380,Node,Latvia,2018,0.002,0.002,0,0,1150000,0.55,4.3,1,0,0,1,14,59,0,0,61.6,-0.5,78.3,1.142373,80,4.245170116,93.02448273,7150,1.107069969,0.64083,20.54819941,4.152466297,1417.73,36.60616907,2.5,1,0,17856.30712,5.2884,100,3.493833303,3.020697832,6.4,7.173437847,95.3,60,428832379.8,1.246634508,2.568425745,2.73384,35.1,4.519281145,4.69309,0
12834,HeliosCoin,Cyprus,2018,0.006,0.006,0,0,260680,0,0,1,0,0,0,0,0,0,0,64.8,1.4,77,0.8727556,72.77735,5.754169941,81.33708191,3276,0.754980028,0.54783,19.87383673,4.15468252,1245.42,136.5546154,13.09172,1,1,29334.11093,19.5205,63.93546,2.875291824,2.522010565,8.1,23.93794138,79.3,60,-6354839227,-25.1081979,5.985149985,2.52487,32.7,4.703249436,2.56859,1
13133,Treon,Estonia,2018,0.004,0.004,0,0,21673380,0.43,3.5,1,1,1,1,14,196,1,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
13266,Miniera,Netherlands,2018,0.006,0.006,0,0,0,0,0,0,1,1,0,0,0,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
20762,Eloncity,Singapore,2018,0.01,0.008,0.002,0,0,0.32,3.2,0,1,1,0,16,0,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
21431,Smart City Coin Test Net,Switzerland,2018,0.006,0.004,0.002,0,57783750,0,0,1,0,0,1,0,0,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
761,Pylon Network,Spain,2017,0.01,0.004,0.006,0,239259,0.87,2.8,1,0,0,1,19,20,0,0,74.3,1.004939,64.5,0.948625,77.69995,4.178160191,91.11257172,171869,0.660179973,1.24323,6.766472703,4.57858243,54536.59,99.5733357,50.91183,1,1,30349.7521,3.68642,65.11298,3.69339323,3.495310307,10.6,20.68130054,36.1,70,55382572352,3.896176969,6.713328993,5.19562,34.7,4.451561069,3.92247,0
17637,Monarchy investment,Cayman Islands,2018,0.008,0.004,0,0.004,0,0,0,1,0,0,0,0,0,0,0,48.78,0,0,0.9759164,0,2.6,25.85106087,0,0.814180017,0,0,0,0,0,7.928294,1,1,86059.73922,0,0,0,0,0,0,0,0,173644548.8,3.144239024,9.1,0,0,0,0,1
20005,Reborn Bloc,Singapore,2018,0.02,0.014,0.002,0.004,0,0,2.2,1,0,0,0,0,46,1,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
20593,Securix,Netherlands,2018,0.006,0.002,0,0.004,6326912,0.77,4,1,1,1,1,15,95,0,1,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
21010,TurkeyEnergyToken,Turkey,2018,0.01,0.006,0,0.004,0,0,0,1,0,0,1,0,0,0,0,42.6,0.0062523,34.6,0.0151102,75.25248,4.29460001,113.2170715,158098,0.422910005,0.95978,2.673518793,3.300842524,33535.8,67.40530988,19.17625,0,0,9454.348443,3.68691,59.38639,4.099999905,2.721518993,18.2,19.21448821,93.6,60,12822000000,1.647273701,8.29,8.297434575,41.9,4.474751968,1.66659,0
3407,Phoneum,British Virgin Islands,2018,0.008,0,0.006,0.002,2400000,0.12,2.9,1,1,1,1,20,244,1,0,36.585,-0.2,0,0.8234454,0,2.694129944,16.25408936,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58776983523,0,0,0,0,0,3.15669,0
7783,Uulula,United States,2018,0.011,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
5321,BEAT,Germany,2018,0.01,0,0.006,0.004,3670678,0.7,3.2,1,0,0,0,10,173,0,0,77.2,0.1,87.1,1.762925,79.34794,4.992740154,70.34264374,416240.5647,1.252959967,3.13267,15.7444629,5.67118332,104396.12,78.12429439,44.30205,1,1,47950.18081,1.24,87.12508,5.153810024,5.009218216,23.2,17.96169037,90.8,70,1.58515E+11,4.001061735,1.804344217,9.04953,31.7,4.971676479,4.86212,1
11880,TeamMate,United States,2018,0.006,0,0.004,0.002,0,0.5,3.2,1,1,1,0,13,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
11753,LusoCoin,Portugal,2018,0.004,0,0.004,0,0,0,0,0,0,0,1,0,0,0,0,67,1.218545,82.5,0.8849584,76.44344,4.675159931,65.66265869,34227,0.588530004,1.34753,5.283415851,5.1783953,14294.56,96.99288433,25.57182,1,0,23551.04829,9.42872,73.7168,3.652564049,3.130854368,12.5,24.14864574,46,60,7846086578,3.239576964,8.637736418,6.26736,33.5,4.657096163,1.91993,0
5816,Avaqva,Russian Federation,2018,0.004,0.002,0.002,0,0,0.8,2,1,0,0,0,7,0,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
5946,DocTailor,United Kingdom,2018,0.002,0,0,0.002,0,0.6,2.6,1,0,0,0,13,0,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
17396,Delivery Power Token,Netherlands,2018,0.006,0.002,0.002,0.002,0,0,0,1,1,0,0,0,0,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
4045,The Imigize Service Blockchain,China,2018,0.004,0,0,0.004,0,0,0,1,0,0,1,0,0,0,0,37.3,-1.6,50.6,-0.1862563,65.2,3.542490005,50.60443878,1556926,0,2.14058,31.46749676,4.632453918,528263.25,157.8127859,45.5197,0,0,9905.342004,1.83295,44.1917,4.466797829,4.418037415,10.8,20.10805292,85.9,20,2.35365E+11,1.693905294,0,0,38.5,4.42948259,0,0
19899,Celes Chain,Singapore,2018,0.004,0,0.002,0.002,10000000,0,0,1,1,1,1,4,122,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
17330,FRELDO,Canada,2018,0.006,0,0.004,0.002,20172828,0.75,3.8,1,1,0,1,23,7,1,1,71,1.7,89.6,1.706076,79.6798,5.262050152,70.11302185,173685,0.946200013,1.56287,15.42187915,5.710762501,59967.79,124,112.5475,1,1,46548.52036,0.505214,61.27,4.923079014,3.689212322,3.9,55.23347109,81.2,80,43159748308,2.506586797,6.2862578,6.1788,32.7,5.101296122,3.28625,1
1676,ODMCoin,Afghanistan,2017,0.016,0.008,0.002,0.006,0,0.88,2.6,1,0,0,0,1,30,0,0,25.5,-1.3,0,-1.133277,37.1,3.199790001,9.686420441,17215,0,0,0,0,1,3.512317334,0,0,0,485.6684187,0,65.27149,0,0,0,4.530615623,98.3,10,119435105.7,0.65,0.134207232,0,0,0,0,0
198,REcoin,United States,2017,0.004,0,0.002,0.002,0,0,0,1,0,0,0,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
1223,Pundi X,Indonesia,2017,0.004,0.002,0.002,0,35000000,0,3.9,1,0,0,1,4,0,0,0,37.8,0.7,51.8,-0.1469696,68.184,3,36.31103897,294820,0.050170001,0.22633,8.212824218,4.412192345,26947.57,38.80544967,46.70241,0,0,3893.859578,2.29208,24.84837,4.491299152,3.822782755,18.1,38.59531784,89.4,60,18909826044,1.814289797,11.73045987,3.29048,37.8,4.402691473,8.25906,0
2928,Tangle Coins,United States,2018,0.004,0,0.004,0,0,0,0,1,0,0,0,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
10986,Adosia,United States,2018,0.002,0,0,0.002,0,0,0,1,0,0,1,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
11512,Leverage Platform,Switzerland,2018,0.006,0,0.004,0.002,0,0,0,1,0,0,0,0,0,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
17611,HiP,Gibraltar,2018,0.009,0,0.009,0,0,0,0,1,1,0,0,0,0,0,0,40.65,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,LaLa World,Singapore,2017,0.004,0,0.004,0,20200000,0,3.2,1,0,0,0,11,31,0,1,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
758,payperEx,United Kingdom,2017,0.004,0,0.002,0.002,0,0,0,0,0,0,1,0,0,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
909,Emphy,Estonia,2017,0.004,0,0.002,0.002,445000,0.8,2.7,1,0,0,0,6,29,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
14002,TEMBOCOIN,Tanzania,2018,0.008,0,0.006,0.002,0,0,0,1,0,0,0,0,0,0,0,31.1,-0.7537562,60.4,-0.623915,54.28952,3.696439981,3.092499971,10026,0,0.5,6.891609053,3.830695391,602.71,12.70003943,10.38617,0,0,1042.838756,9.93009,35.81584,3.293832779,2.801032543,20.8,26.32351745,79,50,971576866,1.704409769,10.58217838,1.30675,40.5,3.925856437,3.80654,0
14506,Kleros,France,2018,0.002,0,0,0.002,2501733,0.16,3.1,1,1,0,1,15,31,1,0,80,-1.5,74.6,1.156292,76.77957,5.413169861,67.54351807,109827,0.846279979,2.19294,25.91703372,5.775154114,66352.18,104.2681312,84.90752,1,1,41572.48501,2.74834,77.92165,4.079888821,3.707526684,0.3,27.46818621,60.8,70,71599682377,2.569517902,3.581890258,7.96157,32.4,4.714012,3.49577,1
16724,Max Property Group,Netherlands,2018,0.002,0,0,0.002,0,0,0,0,1,1,1,0,0,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
22810,Talketh,Switzerland,2018,0.004,0,0.002,0.002,0,0,2.7,1,1,0,1,0,117,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
334,FOODCOIN ECOSYSTEM,Switzerland,2017,0.004,0.002,0,0.002,0,0,0,1,0,0,0,0,0,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
496,Demeter,China,2017,0.006,0.002,0.002,0.002,0,0,0,1,0,0,0,0,0,0,0,37.3,-1.6,50.6,-0.1862563,65.2,3.542490005,50.60443878,1556926,0,2.14058,31.46749676,4.632453918,528263.25,157.8127859,45.5197,0,0,9905.342004,1.83295,44.1917,4.466797829,4.418037415,10.8,20.10805292,85.9,20,2.35365E+11,1.693905294,0,0,38.5,4.42948259,0,0
5182,Agrivita,Russian Federation,2018,0.002,0.002,0,0,299624,0,2.4,1,0,0,0,2,28,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
7595,New Waste Treatment System										,Thailand,2018,0.008,0.004,0.002,0.002,0,0,0,1,0,0,0,0,0,0,0,45.4,0.3478801,31.5,0.1023715,79.5179,3.056770086,49.28681183,97823,0.101020001,1.00179,23.70033316,3.98482222,12513.75,144.1296186,98.84131,0,0,7296.879608,3.08394,60.90217,4.536136627,3.589854956,22.2,30.49667877,96.4,60,13186328518,2.60285045,5.447666324,4.3151,36.4,4.66243754,4.50031,0
12997,sprinto,United States,2018,0.002,0.002,0,0,0,0,0,1,0,0,0,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
16754,Pavocoin,United States,2018,0.006,0.002,0.002,0.002,7570000,0.5,3.6,1,1,1,1,27,39,1,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
20797,SmartAgro,Israel,2018,0.004,0.002,0.002,0,0,0,0,1,1,0,1,0,0,0,0,65.8,-0.1,37.1,1.24631,74.9813,6.164899826,61.47687149,0,1.440919995,4.94079,22.53592256,6.313383579,12234.69,65.95199489,50.60427,1,1,42063.45313,1.2272,94.22894,4.77401638,5.236319542,18.8,31.62717281,79,70,21514500000,5.807577758,6.508178991,0,38.6,4.709013733,0,1
1470,injii Access Coin,United States,2017,0.004,0,0.004,0,0,0,0,1,0,0,1,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
4418,Asseta,Lithuania,2018,0.002,0,0.002,0,23904700,0.9,2.2,1,0,0,1,11,26,0,0,62.9,0,87,1.101966,80.6,3.894959927,73.7303009,11426,0.624520004,0.94181,12.10092546,4.539711475,2267.3,40.37367799,9.3,1,0,19176.81215,2.27015,80.38381,4.087507248,3.033166647,5.9,16.83182927,96.7,70,1299841764,2.420713014,3.476570665,4.26941,35.7,4.642995349,3.11263,1
9563,NOLLYCOIN,United States,2018,0.006,0,0.006,0,0,0.7,3,1,0,0,0,16,29,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
10243,Vaynix,United Kingdom,2018,0.002,0,0.002,0,0,0,0,1,0,0,0,0,0,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
2279,I am by Infobeing,United States,2018,0.002,0,0.002,0,0,0,0,1,0,0,0,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
11097,LikeCoin,"Hong Kong SAR, China",2018,0,0,0,0,5323610,0.3,3.9,1,0,0,1,18,14,1,0,18.65,1.9,0,2.22614,85,3.326519966,76.92223358,6500,0,0.8634,64.65259172,5.01149416,0,219.9321686,1055.932,1,1,48542.68187,0.546971,57.3908,5.077777863,4.342450619,17.5,0,100,90,97036255479,26.82845724,0.05,0,0,5.705542134,0,1
425,TokenStars ACE,British Virgin Islands,2017,0.008,0,0,0.008,5000000,0.6,3,1,0,0,0,0,51,0,0,36.585,-0.2,0,0.8234454,0,2.694129944,16.25408936,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58776983523,0,0,0,0,0,3.15669,0
1860,Follow Coin,Netherlands,2018,0.002,0,0.002,0,263508,0.49,2.9,1,0,0,1,0,28,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
1932,BOCC.io,Russian Federation,2018,0.006,0,0.006,0,0,0,0,1,0,0,0,0,0,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
6247,Talenthon,United Kingdom,2018,0.002,0,0,0.002,8158090,0.15,3.6,1,1,1,1,8,0,1,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
